transactionHash,date,harvested_amount,tokens_to_depositors,tokens_to_dao,cum_tokens_to_depositors,cum_tokens_to_dao
0xb944ccafbf338507278ad7e287ab04754065d0417132dfce19a7eb3fe95d7e85,2021-07-23 03:18:38,185.83830781641745,167.2544770347757,18.583830781641748,13708.28895970042,1523.143217744492
0x61cbe57d4d1e3e51b6136f0de015e651d38e07c0508f6fb5edac95609ee7c0a5,2021-07-23 09:22:59,158.35390891516164,142.51851802364547,15.835390891516164,13850.807477724065,1538.9786086360082
0x4c4d9824e71e354178629aea62aa643c5bcb40c41c6caa5c17f8590162767e90,2021-07-23 15:31:48,161.3942956432576,145.25486607893185,16.139429564325763,13996.062343802998,1555.118038200334
0x222ec1daed240a93a2f3922928936368d1b576a81b974ceba31dfaf802e24116,2021-07-23 21:36:36,164.7389950480825,148.26509554327424,16.47389950480825,14144.327439346273,1571.5919377051423
0x6735fcfc72aa69a7697a1d789126a262b3227def52f076d8ed82145b9e0ed07c,2021-07-24 03:46:17,158.16146702035144,142.34532031831628,15.816146702035145,14286.672759664589,1587.4080844071775
0xe86f4b8a90531fdb59e58c2c78f6cbb885920a2cf4d2b8cb5df324d06a749fa5,2021-07-24 09:53:06,159.86631585327922,143.8796842679513,15.986631585327922,14430.55244393254,1603.3947159925053
0x35ae4fb3828ec24fa6ac072a490ee7362e86126e568e4ccb3650947364240db7,2021-07-24 16:06:30,163.4382747580307,147.09444728222763,16.34382747580307,14577.646891214768,1619.7385434683083
0x873d8abc8e1385a975aee921e1c55f207c98d31622539b6ee52234d87c2b794c,2021-07-24 21:31:11,130.34628528604557,117.31165675744101,13.034628528604557,14694.95854797221,1632.7731719969129
0xb8411a2a723a5c522fa6f3c5ffec32d0660ecd6ef78d62de03e174240d34a734,2021-07-25 03:34:01,143.09332739803568,128.7839946582321,14.309332739803569,14823.742542630442,1647.0825047367164
0x5ef8a2b3a1d219a25f24c59d9b1024f0b7883cc2d81c41b7d57a70761503d708,2021-07-25 09:43:46,148.780510637231,133.9024595735079,14.8780510637231,14957.64500220395,1661.9605558004396
0x8169017cf2c8a2cbb69c5f743aeb20f1d5f45d7c13682bb94a1879b0cc4bf191,2021-07-25 15:50:23,152.7072935735768,137.43656421621913,15.27072935735768,15095.08156642017,1677.2312851577972
0xe3c8d2e7a463bae0d014b84e04b5bf93bebc83468982a48c6200765dd559b315,2021-07-25 21:53:50,155.02153240152646,139.51937916137382,15.502153240152646,15234.600945581544,1692.7334383979498
0x603ffb385e7a5500044c198b6c4bc35f762fd9f76b77959452ffcaa4a8d04966,2021-07-26 04:13:13,151.6541143402386,136.48870290621474,15.165411434023861,15371.08964848776,1707.8988498319736
0xc264d0046043135854b8b509fd5bf38450f539ffe6aaba963ae146db6b89d107,2021-07-26 10:20:21,173.17366142884103,155.85629528595692,17.317366142884104,15526.945943773717,1725.2162159748577
0x869517558f44b6c0749560de36ed17af30f06d73b303592f98b2336c94ef236d,2021-07-26 16:42:38,176.7013101512016,159.03117913608145,17.67013101512016,15685.977122909799,1742.886346989978
0xeac77ade2ec35f8703f06d257dc3f5f04dce4550c4399b8e2dbb48ae0db05689,2021-07-27 04:54:15,327.4895737914103,294.7406164122693,32.74895737914103,15980.717739322068,1775.635304369119
0x3bc7bb14ac5e0e4cbadd53699552141ee8ff563fbe3bf7f9c9486284189a9bc1,2021-07-27 11:05:01,174.9242576863259,157.4318319176933,17.49242576863259,16138.149571239761,1793.1277301377515
0xa4f8eed28f3f91179b9c6686de42544c59d9ca30f9929ce158eb3665b33db995,2021-07-27 17:10:33,167.45681625898337,150.71113463308504,16.74568162589834,16288.860705872847,1809.87341176365
0xf94031926d12ead292a0394c8aabf336016e41485a6b023a2173440062bfefb9,2021-07-27 23:34:25,186.99315069253043,168.2938356232774,18.699315069253043,16457.154541496126,1828.572726832903
0x742b4aa3cb86ec213029558f59f735c90e31e73b53203641152fd41fe7e56f41,2021-07-28 05:40:04,170.67588702502474,153.60829832252227,17.067588702502473,16610.762839818646,1845.6403155354055
0x26559e089f7c506c5ed1fb3e228ee19f6ffdae51912ca8849cd2ea4fca181f5e,2021-07-28 11:57:33,190.79715675137,171.717441076233,19.079715675137003,16782.48028089488,1864.7200312105426
0xfa9fa443a823d3d2d2c74d21fb5c50c6deeec4504086f75e875151b40f93b183,2021-07-28 18:32:43,201.93103153372294,181.73792838035064,20.193103153372295,16964.21820927523,1884.9131343639149
0xd1872c7971fb2796358c4a890b3b7cb73711d43ba1378400eabbcfb0ba987d9a,2021-07-29 00:49:57,207.48639389090707,186.73775450181637,20.74863938909071,17150.955963777047,1905.6617737530055
0x80a8bf2f44d00e16a2a8512454a467e1e7c88a1e74c66c82ed90c3e283e77c5d,2021-07-29 07:04:30,208.55176364648614,187.69658728183754,20.855176364648614,17338.652551058884,1926.516950117654
0xc2397f003206a850b2ff745a1fc623ced1b63cab1ab02fcac303419fa0f976a1,2021-07-29 13:18:26,197.6369896482745,177.87329068344704,19.76369896482745,17516.525841742332,1946.2806490824814
0x14e0d0db35126712766e01add90b5f9b65e5de83e8958c4e32ba24466f8a1b6e,2021-07-29 19:34:57,199.044703236116,179.1402329125044,19.9044703236116,17695.666074654837,1966.185119406093
0x1210a2f7ebccb74ef42a08fc15105fc7cb2b6fcc0b88db7b3b90b14dc1112dbe,2021-07-30 21:15:38,838.3510172260999,754.5159155034899,83.83510172260999,18450.181990158326,2050.020221128703
0x04123fb208e7f6d7f2cbfc8dabde69e053cb6fe1968704cb19e7c6226042f5d3,2021-07-31 03:33:18,204.60947487299734,184.1485273856976,20.460947487299734,18634.330517544022,2070.4811686160024
0x6cb2842e2adf1a704aa469175d0b1562a1fb0cdc4b975cc1a8c01e70a44d057f,2021-07-31 09:47:07,207.36084355800062,186.62475920220055,20.736084355800063,18820.955276746223,2091.2172529718023
0xfbdd027858b4314954ec9fb9cb3961b584b91e65d0d6da9e0be805a676413d3c,2021-07-31 16:00:36,216.99062164760468,195.2915594828442,21.69906216476047,19016.246836229067,2112.916315136563
0x787dc7d02e64372ff29565f1cc956eb18e0ab17c50e9b0146feaa10230a8514f,2021-07-31 22:24:56,219.02596456089037,197.12336810480133,21.90259645608904,19213.370204333867,2134.818911592652
0xfa1d653c535a1dc666213ddd9e8e31e96988295106e449edfcd449d3ad87e04c,2021-08-01 04:41:14,207.70470781146696,186.93423703032028,20.7704707811467,19400.304441364187,2155.589382373799
